x,y,z,remissions
-0.008777647,-0.10815135,-0.010256952,13.0
0.0183155,-0.013882078,-0.0055450606,17.0
-0.010854538,0.01605622,0.002872302,36.0
-0.097956926,0.009276906,-0.006259472,1.0
-0.26091385,-0.22728908,-0.014684605,11.0
-0.0030347633,0.022445593,-0.0012663322,10.0
0.052869517,-0.04348936,-0.009195093,38.0
0.37730157,0.06476448,0.0006680211,12.0
0.40508813,0.23049629,-8.156295e-05,21.0
0.044987306,0.06513982,-0.009509891,30.0
-0.27460128,-0.03820178,0.0010161105,8.0
0.40397337,-0.0058524613,0.017780887,15.0
-0.104012094,-0.008222463,-0.010469316,21.0
-0.03615013,-0.020245047,-0.008612061,15.0
-0.0036701837,0.020942869,-0.0015986968,25.0
-0.0017717846,0.022766646,0.0012247432,9.0
-0.09162149,-0.444376,-0.0044348296,20.0
0.10627586,-0.065662935,0.0074218703,57.0
0.073864415,0.14428163,0.0077573787,28.0
-0.13046873,-0.2570567,-0.007800502,6.0
-0.011934284,0.013446634,-0.0015602928,26.0
0.07164529,-0.23202185,0.01115429,17.0
0.035923813,0.2200962,-0.0073199864,35.0
0.16637106,-0.055925403,0.0006432806,10.0
0.04079863,0.1155321,0.0037434227,66.0
-0.15401685,-0.013881124,-0.0012145763,48.0
0.0027256946,0.04136481,-0.010002106,44.0
0.12818822,-0.21529397,0.006692726,26.0
0.05517548,-0.07324693,-0.0081358645,21.0
0.06795109,-0.007357852,-0.003952879,9.0
0.07366377,-0.04089975,-0.007801405,9.0
0.0021611038,-0.015318849,-0.0072140237,22.0
0.07579833,-0.03363669,-0.008642764,26.0
0.09739207,-0.0007649312,-0.0076993783,41.0
0.033530865,-0.011643883,0.0007435171,15.0
0.25105846,-0.06548942,0.0049365526,11.0
0.07176988,-0.030568043,-0.00888791,11.0
-0.5535099,0.04813382,-0.029993087,73.0
-0.0033758094,0.026462246,-0.0017484876,20.0
0.0031840177,0.036837753,-0.010631789,40.0
-0.21206206,-0.43479162,-0.0065861796,24.0
0.13382702,-0.22176006,0.004928038,9.0
0.25569886,0.2817988,-0.0059110313,9.0
-0.1812161,-0.11460435,0.009024011,10.0
0.046340615,0.23641849,0.0152416825,37.0
0.054739967,-0.0490292,-0.0079443185,18.0
0.076385245,-0.1774498,0.0018208881,16.0
-0.0037383456,0.01935836,0.00086770946,22.0
0.0378056,-0.05317799,-0.0073071155,18.0
0.1610296,0.28543195,0.03490771,21.0
-0.2800091,-0.17687762,-0.0076894336,16.0
-0.014039583,0.023393525,9.999296e-05,31.0
-0.076209,-0.019510446,-0.011549181,30.0
0.14172693,0.19767039,0.017264076,8.0
-0.7028863,0.1666735,-0.025099708,45.0
0.6051917,0.13949703,0.01897496,28.0
0.009343134,-0.015439509,3.1491e-05,6.0
-0.025449656,0.01776053,-0.011039782,25.0
0.0138569735,-0.01476134,-0.0094409995,6.0
0.03523323,0.123441875,0.0014564387,35.0
0.3959898,-0.0051146657,0.012099488,24.0
-0.0119129745,-0.054821692,-0.010241852,49.0
0.019460887,-0.026099274,-0.009361148,14.0
0.030752782,0.091644526,-0.01007479,33.0
-0.0034929912,0.020608056,-0.0023814717,32.0
-0.011626207,0.019690204,-0.0030713505,15.0
0.023701264,0.043706853,-0.010334473,38.0
0.019596584,-0.048164073,-0.009492803,51.0
0.8222283,0.5129875,0.029609386,21.0
-0.008493903,0.015533735,-0.0023779946,29.0
-0.6290387,0.35256708,-0.033375654,35.0
0.5003962,-0.11930348,0.023629582,26.0
-0.00091707375,0.021521593,0.00045122326,33.0
-0.007839514,0.015492714,-0.004992612,46.0
-0.070706524,-0.14082912,0.0060262117,16.0
-0.093349166,0.020114599,-0.0060747624,2.0
0.01687977,-0.014345504,0.0004214744,1.0
-0.0060642445,0.029027902,0.0007351096,4.0
-0.1822784,-0.10909137,0.0064902557,33.0
-0.54179966,0.2683626,-0.030311378,31.0
0.03555777,0.041223153,-0.009938578,58.0
0.07333321,0.027754202,-0.008781219,26.0
-0.0071894866,0.015885971,-0.0011765186,23.0
0.053911682,0.08821761,-0.008572647,13.0
-0.13850173,-0.0053207,-0.011760646,18.0
0.0045490093,-0.016065154,0.00047804267,2.0
-0.003238596,0.022391247,-0.0019196841,16.0
0.0001008416,0.022222148,0.0015773185,22.0
0.0933651,-0.041432217,-0.0074831313,50.0
-0.3457361,-0.24588355,0.009701854,15.0
-0.06824603,0.02706186,-0.007651525,6.0
0.08951501,-0.22122383,-0.0014161547,7.0
0.57393134,0.5355743,0.017951544,32.0
-0.012763685,-0.13837606,-0.008840245,15.0
0.12183665,0.18754032,0.0072626267,7.0
0.028572537,0.10509191,-0.0094514685,30.0
0.022045868,-0.1337477,0.0028394258,12.0
0.018261937,-0.013826432,0.00039181634,18.0
-0.0067066583,0.015520465,0.0011674712,34.0
0.7631559,-0.07657667,0.052960865,88.0
-0.028601892,-0.035828974,-0.011061489,27.0
-0.0065838587,0.016205974,0.0009381708,21.0
-0.22244774,-0.17032033,-0.014584778,18.0
0.064041354,-0.007557126,0.0011030709,5.0
-0.104401805,-0.013096464,-0.01178377,29.0
-0.009306593,0.024056073,-0.0018398439,13.0
0.050530866,-0.07497153,-0.008196196,26.0
-0.05544336,-0.055096094,-0.0114753,19.0
-0.09771353,-0.08000608,-0.009008143,6.0
0.06567068,-0.045829546,-0.008657185,37.0
-0.25068808,-0.043301344,0.013644338,31.0
0.0030045975,-0.016008561,-0.001508134,18.0
0.06588191,-0.12946807,-0.004209844,53.0
-0.07789922,-0.1913634,-0.006384668,5.0
-0.006794761,0.01865832,-0.004791085,35.0
-0.06385052,-0.18994729,-0.009274934,16.0
0.062022105,-0.1754369,-0.0028905747,14.0
-0.009488808,-0.44924617,-0.0018036859,31.0
0.09624593,-0.06887991,-0.00479502,32.0
0.017987091,-0.07699051,-0.009497759,10.0
-0.0042545344,0.017230459,0.0036915757,26.0
0.0785927,0.12237373,-0.008971775,12.0
-0.6331611,0.36910057,-0.01701564,100.0
0.09579425,0.015275168,-0.008230904,44.0
0.27680084,0.29756057,0.0007091688,30.0
-0.00095491874,-0.016868668,0.0010363427,1.0
-0.44439185,0.37315345,-0.03244309,25.0
-0.6768104,0.2864529,-0.026948858,39.0
-0.21657154,-0.05327523,0.02021863,17.0
0.0053819516,0.03596853,-0.010457499,32.0
0.24079587,-0.07749657,0.0077285366,13.0
0.1072587,0.05999401,-0.0075812885,44.0
-0.049012274,-0.08758942,-0.010460739,11.0
0.0007830326,-0.08307989,-0.009980655,17.0
0.4588103,0.3795609,-0.003533505,8.0
-0.07113226,-0.19639358,0.0067832065,24.0
0.26360098,0.027659062,-0.0025906626,20.0
0.235878,-0.075641334,0.019016737,18.0
-0.010685842,0.015409318,0.0010057278,34.0
-0.0065613524,0.015405222,-2.9302557e-06,6.0
0.38630548,-0.3639086,0.015194885,27.0
0.08532621,-0.07162257,-0.0045133475,21.0
0.06256505,-0.0077485368,-0.0070602987,28.0
0.3032015,0.11408676,-0.0019223724,11.0
-0.0022616393,0.024660477,0.0028127334,8.0
0.050128084,0.091750816,-0.009275785,14.0
0.09184028,-0.039078508,-0.00789018,15.0
0.117194146,-0.0341146,-0.0072943363,19.0
0.06813111,-0.112320796,-0.007344727,9.0
-0.20524943,-0.03726314,-0.010457961,32.0
-0.10480079,-0.0038978192,-0.009101414,6.0
-0.16391666,-0.08119073,0.014749779,24.0
0.09987368,-0.0019176725,-0.0057771937,16.0
-0.105690025,0.010791513,-0.0104543725,15.0
-0.38888216,-0.10064418,0.0022434879,21.0
0.01909731,-0.01409519,-0.000596674,4.0
-0.2813246,-0.18961298,0.016236419,10.0
0.019707633,0.09634955,-0.009868051,25.0
-0.2135251,-0.034507036,-0.005021767,27.0
-0.010339502,0.022719484,-0.00033984787,53.0
0.07652184,0.014805051,-0.0085772425,27.0
-0.13053854,0.08052786,-0.011532583,2.0
-0.01260663,0.020475766,0.0041101673,19.0
0.042252325,-0.4810124,0.0138248075,23.0
-0.042634763,-0.020775942,-0.011443249,24.0
-0.08538315,0.022830438,-0.0068161977,7.0
-0.00046281485,-0.043469403,-0.010488849,43.0
-0.20208293,-0.098955676,-0.0047918735,13.0
-0.018816497,-0.019167872,-0.0009332822,4.0
0.06416289,-0.0072310413,0.0009804921,8.0
0.24088818,-0.06934666,0.012479183,18.0
-0.4199739,-0.07412831,0.0567512,22.0
0.09769642,0.1134223,-0.007504753,36.0
0.11534075,0.0961324,-0.007816484,34.0
0.027085485,0.21290931,0.0077949646,33.0
0.28733584,-0.073187575,0.0016560266,11.0
-0.012186288,0.0135247465,-0.00038769902,40.0
0.048832335,0.028833367,-0.009229608,33.0
-0.03854005,0.029010383,-0.011638901,66.0
-0.19097315,-0.08538642,-0.011292922,31.0
0.0030649367,-0.016021378,-0.00041005362,21.0
-0.09110868,0.026348853,-0.009516637,101.0
0.03229723,0.08480007,-0.009986011,16.0
0.059281226,0.06634904,-0.009100439,35.0
0.061928302,-0.007823364,0.0027471504,0.0
0.16482207,0.20997883,0.010208252,25.0
-0.03778975,-0.12716843,-0.009975075,24.0
-0.111752614,-0.004566595,-0.0097065335,8.0
-0.0011608208,-0.13040859,-0.010057685,40.0
0.047976155,0.11850688,-0.00051319215,56.0
-0.0076897684,0.02153589,-0.00017960582,3.0
0.05719508,0.12667306,-0.0091097,48.0
-0.09474327,-0.034090996,-0.008349041,7.0
0.625873,0.12256453,0.06399405,34.0
0.055347502,0.12722981,0.0015741539,64.0
-0.0017487591,0.022319697,-0.0018131082,16.0
0.020419994,0.106139295,-0.0064593107,8.0
0.06547923,-0.076503955,0.0024962467,27.0
0.05594796,-0.01015738,-0.0046050316,15.0
0.018400677,-0.013760457,0.0018527161,1.0
0.0066378783,-0.13013463,-0.0062817237,14.0
0.07793646,-0.046551682,-0.0077028186,28.0
-0.000796803,0.023402985,-0.001399396,15.0
-0.20039417,-0.45221516,0.00561179,29.0
0.09164668,-0.043301616,-0.0070345965,14.0
-0.043251242,-0.12079603,-0.010390882,32.0
0.15701519,0.21003936,0.0070045465,19.0
-0.50157434,-0.15507135,0.008980459,15.0
0.06068843,-0.074464425,-0.0057408,38.0
-0.008706085,0.015079382,-0.0012420033,29.0
-0.00042425565,0.02189641,0.0007112065,27.0
-0.15612216,-0.084837995,-0.013360101,14.0
0.6862184,0.5612634,0.010057966,47.0
0.08936826,-0.061789256,-0.0069117704,21.0
-0.006811496,-0.017652404,0.00010567482,2.0
0.05612535,0.01237077,-0.009353803,36.0
-0.34085402,-0.22775137,0.021986539,20.0
0.22035807,0.24689037,0.011382742,16.0
-0.65915966,0.33008257,-0.008621068,86.0
-0.10636,-0.07614628,-0.012365016,34.0
0.84233683,0.5017351,0.093196794,20.0
-0.16434526,-0.083160825,0.014495915,12.0
-0.072346315,-0.19599792,0.0031725436,23.0
0.07313812,0.06732465,-0.009011773,43.0
0.018139604,-0.01382368,-0.00017912644,11.0
0.13651751,-0.07206889,-0.002991038,15.0
0.095601015,0.114540495,-0.0054707364,10.0
0.0060847374,-0.015671162,-0.005980166,21.0
0.19152506,-0.40226316,0.011044292,22.0
-0.21757811,-0.05777109,0.012940679,9.0
-0.734953,0.18324435,-0.010312596,29.0
0.13171212,-0.2089935,0.0070728185,14.0
-0.015471101,-0.018901993,-0.0015538889,3.0
0.02419687,0.21538062,0.011206963,35.0
-0.13794115,-0.1624246,-0.01027295,5.0
-0.009224979,0.015274336,0.0016961675,27.0
-0.03102784,-0.1376814,0.00078824325,27.0
0.024112817,0.087481394,-0.010338903,27.0
0.090216406,-0.42553028,0.005770461,11.0
-0.22062503,-0.062805064,0.008772255,9.0
0.10079768,0.0738268,-0.008430119,56.0
-0.08242055,-0.028976358,-0.0032035643,6.0
0.026956933,-0.077759184,-0.008577385,7.0
-0.5566688,0.046744782,-0.006532893,48.0
0.6374502,0.40095785,-0.00013178674,27.0
0.26339933,-0.06964229,0.010418949,12.0
0.0556512,-0.124235265,-0.0070866635,41.0
0.13990532,0.018592801,-0.006803895,52.0
-0.67731065,0.14421396,-0.02139932,36.0
-0.0054492373,0.016564205,0.001170433,12.0
0.13064514,0.20722027,0.018333081,11.0
0.01050274,-0.12912707,-0.008991155,28.0
0.03067058,0.038752187,-0.010272367,39.0
0.08890809,0.04905966,-0.0086162165,38.0
-0.008645741,0.015312458,-0.0013901212,42.0
0.081313394,0.00051091384,-0.008790575,33.0
-0.0044556754,0.0223594,-0.006555614,7.0
-0.0077534057,-0.072430804,-0.008016407,10.0
0.024256999,0.27341107,0.022132846,12.0
-0.1841639,-0.11140187,0.0040951516,8.0
-0.13143395,-0.03845888,-0.0052848686,2.0
0.20511815,0.021160716,-0.0047875377,29.0
-0.0029156597,0.015624932,-0.007411786,29.0
0.00956434,-0.03409474,-0.010182005,24.0
0.690976,0.5384914,0.030132264,30.0
0.16459057,0.069356576,-0.0062058666,30.0
0.6213571,0.5904708,0.017955193,46.0
-0.17625661,0.08638538,-0.018174514,13.0
0.075906895,0.1466898,0.0063162106,10.0
0.057104275,0.021429967,-0.008954458,46.0
0.115379125,-0.04638211,-0.0031260196,10.0
0.15976322,-0.06354521,0.0009602773,23.0
-0.0029294002,0.01946164,0.0017149232,44.0
0.09861099,0.034552403,-0.00805835,33.0
0.0032708077,-0.0847559,-0.009499023,31.0
-0.016402306,0.015597884,-0.0024469288,18.0
0.037993483,-0.10298585,-0.008889813,36.0
-0.012869294,-0.018592553,-0.0007422107,1.0
-0.7616802,0.17402835,0.02387092,36.0
-0.0064201457,0.022855708,-0.00036878767,25.0
0.023523636,-0.05241585,-0.0093505345,19.0
-0.0014252192,0.02186157,-0.0021558283,16.0
0.1475661,0.004302327,0.003375973,6.0
0.015234366,0.10014142,-0.005858249,65.0
0.01311332,-0.16441905,-0.008586498,19.0
-0.6677521,0.10003453,-0.009192788,37.0
-0.05792234,-0.08072633,-0.009969616,16.0
0.08580822,0.09387324,-0.007845607,46.0
0.047838178,-0.07694502,-0.007863032,21.0
0.718385,-0.0761392,0.04848917,48.0
-0.17485978,-0.069125995,0.0014111729,42.0
0.010092,0.09365961,-0.0078110453,48.0
0.013276692,0.0275623,-0.0108829485,36.0
-0.057357274,-0.024417637,0.000108780645,3.0
-0.0056291665,0.01624689,0.0014196914,34.0
-0.0020202843,0.02169566,-0.001638359,26.0
-0.13527699,-0.16288406,-0.010207312,4.0
0.07347609,-0.0065446403,-0.003982189,7.0
-0.0011370804,0.021201154,-0.0021716014,21.0
0.014083741,-0.014851545,-3.5818193e-06,2.0
0.051760804,-0.0093505485,0.0024160782,7.0
-0.011471467,0.014960717,0.00053976313,15.0
0.053652935,-0.056538396,-0.0079721995,17.0
0.04347539,0.05011862,-0.009740558,39.0
-0.024460908,-0.02007812,-0.0008563271,4.0
0.07950747,-0.46367595,0.012565702,13.0
-0.2519012,-0.07653344,-0.0045953337,13.0
0.22451237,-0.3368968,0.010035911,16.0
-0.0043070856,0.019820549,0.00023012192,4.0
0.0799061,-0.21694471,0.0066192313,14.0
-0.053083517,-0.13756914,-0.010517944,16.0
0.08522785,-0.004630694,-0.0016537613,3.0
-0.20255718,-0.43537676,-0.0065377094,28.0
0.0022063793,-0.07060061,-0.01037003,16.0
0.041307516,-0.009970449,-0.006238568,58.0
-0.010955875,0.015024254,0.0012480984,38.0
0.16918172,-0.036238533,-0.0036846572,7.0
0.033178292,-0.011722988,0.00080468913,31.0
-0.009020998,0.016873559,0.0016672374,30.0
0.09634699,-0.0023546696,-0.0068744444,25.0
-0.08103478,-0.14369626,0.0066259685,35.0
0.10911429,-0.41008165,0.008073808,30.0
0.016974358,-0.07752634,-0.009042222,18.0
0.011657181,-0.015039185,0.0014607895,2.0
-0.049546707,-0.049253564,-0.011370327,26.0
-0.058332227,0.04671621,-0.009374746,8.0
0.35053816,0.034370568,0.010761175,15.0
-0.25222343,-0.044473793,0.016696896,18.0
0.067191936,-0.040837277,-0.008652912,11.0
-0.0664529,-0.06838275,-0.010308152,41.0
0.055160135,-0.22835341,-0.0036493228,19.0
-0.014021266,0.014188671,0.002124761,62.0
0.019286875,-0.013945984,0.00040712714,1.0
0.33164603,-0.47381556,0.04216689,24.0
0.06815402,-0.076602004,0.0013601684,8.0
-0.1397462,-0.14310329,-0.012724322,22.0
0.18649068,0.090233445,-0.0052079875,13.0
-0.120555,-0.2111841,0.016322022,101.0
0.22583245,0.10301299,-0.004332581,23.0
-0.008672406,0.01729577,0.000108061024,21.0
-0.111525565,-0.014069181,-0.009320799,17.0
-0.0073892367,-0.04840187,-0.010177137,43.0
-0.004402876,0.015854765,-0.0018747754,37.0
-0.053654,-0.0010208416,-0.011154275,57.0
0.02324577,-0.013361513,0.00040714824,5.0
0.054964602,-0.009780791,-0.0030137852,60.0
-0.011824742,-0.018404795,-0.0039937007,2.0
0.7748794,-0.124115564,0.04208911,46.0
-0.0016093133,0.020222625,-0.0012514386,29.0
0.03488275,-0.12595385,-0.008062322,42.0
-0.107246496,-0.005939682,-0.0097373435,13.0
-0.014161781,-0.018704867,-0.0009053946,5.0
-0.030778768,-0.13657616,0.002125944,43.0
0.10051069,0.08529959,-0.007878126,42.0
-0.003837968,0.020429112,-0.00052253716,16.0
-0.012504439,0.015469278,0.0013734954,32.0
0.13509981,-0.22690207,0.001981933,11.0
-0.0059021143,0.01643875,0.0019838382,46.0
-0.0036689937,0.022043195,0.00076864107,21.0
0.06157894,-0.078874186,-0.0055945762,39.0
0.029414078,-0.012655534,-0.0016669526,3.0
0.027590424,-0.006766647,-0.010105595,16.0
0.08991815,0.0016323216,-0.008501188,25.0
0.022298304,0.101842195,-0.008443106,50.0
0.16984637,0.11038382,-0.0062596137,20.0
0.046695393,-0.03681168,-0.009677363,27.0
-0.25418407,-0.010209086,-0.014222671,28.0
0.12094633,-0.037531693,-0.007080103,23.0
0.04932527,0.03562688,-0.009902873,32.0
-0.17060393,-0.16561565,0.016876588,23.0
-0.5386878,0.42056635,-0.01324152,32.0
-0.16562957,-0.074819416,-0.00072952674,2.0
-0.27373573,-0.03944592,-0.004296202,17.0
0.16248941,0.17134786,-0.0036682838,4.0
-0.022097187,-0.047236815,-0.010839604,40.0
-0.11486195,-0.01959245,-0.011917932,26.0
0.011868449,-0.08520358,-0.0044783484,29.0
0.033229627,0.009603806,-0.009945868,46.0
-0.0664435,-0.10506263,-0.011269309,15.0
-0.19278462,-0.18129025,-0.0030947914,10.0
0.058344528,-0.13085951,-0.0047028926,47.0
0.04746964,0.11838285,0.00022256719,21.0
-0.174625,-0.44604874,0.00083587837,24.0
-0.22364233,-0.06467792,-0.017504813,16.0
-0.24232024,-0.28262,0.0077981944,18.0
-0.00466621,-0.72256875,0.008198065,19.0
0.20436609,0.12357358,-0.0050860047,7.0
-0.18430173,-0.0597055,0.015621357,33.0
0.10466263,-0.44518274,0.028051004,26.0
0.17315659,-0.054330375,-0.0028191558,4.0
0.16727002,0.13916641,-0.00672401,23.0
0.054509293,0.09705502,-0.009230012,15.0
-0.051684238,-0.06380195,-0.011028694,19.0
0.08461279,0.12682356,-0.008817328,25.0
-0.18026705,-0.16265532,0.017233826,12.0
0.024296006,-0.013445331,-0.0066998834,17.0
0.035924252,0.24625179,-0.012476002,19.0
0.0501699,-0.07562626,-0.0064734714,30.0
0.15176715,0.04326065,-0.0063936347,20.0
-0.019411355,0.013296209,-0.010971507,4.0
0.056653712,0.070387505,-0.009592383,34.0
0.03362425,-0.0063472907,-0.009839044,39.0
-0.2495944,-0.18054348,-0.010111286,9.0
-0.007949597,0.015568363,-0.005026346,29.0
-0.14026476,-0.15485334,-0.008063034,4.0
-0.008772704,0.014982652,0.0013664248,25.0
0.03955374,0.0079610655,-0.009734875,61.0
-0.051965255,-0.024022326,-0.004083556,1.0
0.056509458,0.08735032,-0.008626446,48.0
-0.21654433,-0.045988422,0.003361599,27.0
0.050976172,-0.074700266,-0.007673577,40.0
0.10553564,0.088398084,-0.0076968013,21.0
-0.14559567,-0.102326356,-0.012693619,19.0
0.1554782,-0.040325217,-0.0012615551,7.0
-0.0054912167,0.016288603,0.00088882446,28.0
-0.6339034,0.36274612,-0.009943666,39.0
-0.004427971,0.021842213,-0.0012031012,27.0
-0.10594873,-0.015664043,-0.011994356,42.0
0.1128181,-0.069189206,0.010927271,40.0
-0.14612032,-0.03236734,-0.011831261,10.0
0.08565201,-0.17901,-0.003082711,20.0
0.024846867,-0.07914121,-0.006076885,10.0
0.18777473,0.16151173,-0.005750429,36.0
-0.018487511,0.018167628,4.5230594e-05,16.0
0.0054531796,-0.12903237,-0.008962983,13.0
-0.0068879393,0.022237597,-0.0008536377,19.0
-0.8828798,-0.022348052,0.004932514,46.0
-0.011762939,-0.24051076,0.0022695907,79.0
-0.059148844,-0.09588239,-0.0108677,10.0
-0.012935244,0.013066852,-0.00046220506,8.0
-0.012222903,0.012907295,-0.00044686638,18.0
-0.5554889,0.04440085,-0.029009843,28.0
0.07939555,-0.12850216,-0.003216819,14.0
0.3668307,0.20033494,-0.0024802624,16.0
-0.20890638,-0.450668,0.0046818457,29.0
-0.017674841,0.023660868,-0.003364923,3.0
0.13184327,0.20302084,0.021945303,25.0
-0.16256656,-0.015252564,0.013797081,20.0
0.011915963,-0.08148183,-0.0012792224,55.0
0.08847897,-0.06051479,-0.0070258863,11.0
-0.07867866,-0.07694031,-0.010828952,17.0
-0.0790711,-0.14090304,-0.006546001,8.0
0.015355019,-0.22996698,-0.004022959,18.0
-0.017293941,0.017889645,0.0014303285,13.0
-0.005080852,0.01619321,-0.0035276327,21.0
0.09646562,-0.022714635,-0.008025959,39.0
0.042196352,0.08285075,-0.009149319,20.0
0.04746485,0.23883976,0.018694367,36.0
0.12362651,-0.11407925,-0.0035824256,27.0
-0.048625194,-0.0076753777,-0.0118775,61.0
0.07912341,0.022553828,-0.008415215,32.0
-0.06365156,0.049462236,-0.008871015,25.0
0.06463096,0.050713588,-0.009360058,24.0
0.8237342,0.5149262,0.078330815,23.0
-0.010049696,0.015510711,0.00067124126,35.0
0.035467155,-0.16144824,-0.007968738,13.0
0.07869444,0.052522358,-0.0089434795,25.0
0.74368316,0.38647732,0.014336442,48.0
0.028638547,0.21406591,0.01532952,29.0
-0.10960791,-0.13569313,-0.011769295,8.0
-0.0063908473,0.01715697,0.0009114578,31.0
0.15270406,0.28913957,-0.0019403612,24.0
-0.28651917,-0.23576853,0.02920254,10.0
0.1276853,0.018172307,-0.0072107115,31.0
-0.0046143667,0.026882142,-0.0016299989,23.0
-0.002082081,-0.088349916,-0.009553738,11.0
0.16440642,-0.06271496,0.011132273,14.0
-0.17362669,-0.1722383,0.024540123,38.0
-0.0056273323,0.024609692,-0.0004406436,19.0
-0.01115317,-0.018228872,-0.000742528,1.0
0.07902564,0.10107546,-0.0071732327,8.0
0.03125502,0.21824378,-0.009780083,33.0
-0.06123249,-0.32499644,-0.0064077345,25.0
-0.2915593,-0.24051394,-0.003694299,15.0
0.10945701,-0.0005922252,-1.9155255e-05,21.0
-0.6774863,0.28673893,-0.01566694,37.0
-0.063811995,-0.13542329,-0.009523543,21.0
-0.08317838,-0.0702663,-0.011771061,27.0
0.14702336,0.20273212,0.00043700423,16.0
0.072511666,-0.039419796,-0.008281606,21.0
-0.008853116,0.016380327,-0.0007901721,13.0
-0.043788128,-0.022823805,-0.0044764965,25.0
-0.05820659,-0.06655914,-0.0110916775,16.0
0.19778748,0.23182508,-0.003563721,39.0
-0.006773883,0.01588883,0.00016279845,18.0
0.079190515,-0.12521863,-0.0023015258,15.0
-0.17023924,-0.17721401,0.009397346,31.0
0.13456392,0.025839867,-0.006341948,38.0
-0.27208853,-0.18981159,-0.0051535466,10.0
-0.0035805625,0.020729244,-0.00020561444,31.0
0.09145712,0.036358234,-0.008160743,68.0
-0.010388718,0.015500918,-0.0027395322,36.0
0.12988323,0.2538141,0.048735823,29.0
-0.00025123148,-0.016736537,0.0019011783,1.0
-0.20719776,-0.16199714,-0.014198132,9.0
-0.005300701,0.016997691,-0.0014419465,34.0
-0.074909896,-0.1955549,-0.00727621,5.0
0.014909861,0.21758643,-0.0017129665,9.0
-0.0039765225,0.015233402,-0.0014272621,14.0
0.119680524,0.039117627,-0.0072819903,33.0
-0.08773371,-0.071477406,-0.0100399265,39.0
-0.016715597,-0.24085642,0.015739951,20.0
-0.0085528465,-0.017811261,0.0015168538,1.0
0.09587552,0.063771926,-0.008213434,31.0
-0.05948551,-0.3253903,-0.0070444266,9.0
-0.009055241,0.01386425,0.00085625536,101.0
0.01232296,-0.081578076,-0.0060441815,30.0
0.018287528,-0.013775637,0.0007875248,33.0
0.049551375,-0.17663963,-0.0046118246,23.0
0.13905835,0.0034470833,0.004784598,20.0
-0.5205542,0.41898525,0.0011660546,32.0
0.012163049,-0.085036404,-0.0031498857,68.0
0.27766204,-0.41649413,0.022029981,37.0
-0.0076844282,-0.018561015,-0.007146197,15.0
0.07668229,0.02727518,-0.0084824795,21.0
-0.01573145,0.015298165,-0.0011423279,33.0
0.07684125,0.019329706,-0.008719678,27.0
0.026031611,-0.52290213,0.015995754,13.0
0.17930503,-0.15184665,0.0017634318,16.0
-0.18094,-0.061068874,0.009139429,31.0
-0.065634675,-0.025788043,-0.008471303,2.0
-0.0053097988,0.019343019,0.0041721854,22.0
-0.018234393,-0.12114124,-0.009921183,37.0
0.0029731104,-0.016183296,-0.00091993646,11.0
-0.4271956,0.37543264,-0.030701566,68.0
0.012775172,-0.12598792,-0.0090327505,27.0
0.8316146,0.5168294,0.024271727,38.0
-0.22154841,-0.030308964,-0.0069100205,7.0
-0.00016970834,-0.13890809,-0.009372429,8.0
-0.10307859,-0.07591281,-0.011853108,42.0
-0.6974962,0.25898087,-0.035868138,40.0
0.04599703,0.10234804,-0.009521014,49.0
-0.08190698,-0.14221077,-0.0088593,26.0
-0.074408755,0.03576254,-0.007164682,2.0
-0.16428684,-0.0757025,-0.013601126,7.0
-0.005685781,0.026320016,0.0022232905,9.0
-0.18633002,-0.2287891,-0.013089102,16.0
-0.010811706,-0.13178697,-0.008921819,12.0
-0.070971146,-0.027016122,-0.0027845735,1.0
-0.0002907752,0.02192002,-0.0006774284,43.0
-0.1770645,-0.10820792,0.01033053,20.0
-0.041846283,-0.096239865,-0.010530254,22.0
-0.00956639,0.016476367,-0.00066198735,11.0
-0.13126858,-0.18643026,-0.011869634,8.0
-0.12805426,-0.15233895,-0.011893045,39.0
0.04083885,0.086629935,-0.009610076,12.0
-0.025923273,-0.13851976,-0.006522556,22.0
-0.6654622,0.29656124,-0.04073274,41.0
0.0717727,0.07584445,-0.00865839,27.0
0.1094905,-0.06961889,-0.0037601576,40.0
0.23826514,-0.08709837,0.0033653374,7.0
0.053650107,-0.10611711,-0.0077936775,22.0
-0.13213007,-0.07475561,-0.013468676,17.0
-0.008481691,0.015238591,-0.0014123848,14.0
0.05613544,-0.008650101,0.000862487,13.0
-0.0038274683,-0.103395134,-0.010783421,14.0
-0.06421234,0.046979114,-0.008137813,3.0
-0.008090042,-0.01776841,-0.00056579174,1.0
0.12197144,-0.21743947,0.00043505157,7.0
-0.016084114,0.01639591,-0.00031270436,6.0
-0.0024255645,-0.07273462,-0.00912911,18.0
-0.033841714,-0.078920595,-0.009616771,5.0
-0.012360042,0.012920493,0.00034019834,29.0
0.054790534,0.13188525,-0.0038644788,31.0
0.060378186,0.23704591,-0.009439955,24.0
0.070925586,0.14776829,-0.0022315844,35.0
-0.15132463,-0.015824754,-0.0073348833,37.0
-0.009835932,-0.18459837,-0.008200411,14.0
-0.067791484,-0.2033147,0.0003739867,23.0
-0.08230543,0.028742343,-0.0070602824,8.0
0.06320119,0.076207355,-0.009166978,36.0
-0.7201358,0.18262365,-0.02867057,47.0
-0.032599263,0.004802213,-0.011721672,32.0
8.596459e-05,0.019701507,-0.0021298558,25.0
0.20621447,0.23514254,0.007752936,9.0
