x,y,z,remissions
0.0040789926,0.0147986,-0.0017191247,32.0
0.09085865,0.010609137,0.006669399,34.0
0.033670895,-0.08929592,0.0053020823,28.0
0.01798501,-0.06651691,-0.00305665,57.0
0.0086404495,0.015523825,0.0009186674,40.0
-0.014405622,0.017149707,-0.0019004191,24.0
-0.08574357,0.015226941,0.008277942,26.0
-0.013968291,-0.07701534,-0.0012158938,31.0
0.0014033818,0.018884784,-0.001753387,52.0
-0.032949753,0.024443887,-8.591002e-05,100.0
0.00033776092,-0.07740861,-0.00045935245,41.0
0.045071814,0.026921533,-0.00010993491,101.0
0.029836476,0.019339036,-0.0033610188,25.0
-0.010744573,0.017874904,-0.0012463542,42.0
-0.032090254,0.021849478,-0.0036698126,22.0
-0.12106401,-0.10919798,0.00466785,34.0
0.10706878,-0.0038324755,-0.009090684,12.0
-0.08912005,0.03385353,0.0062150783,2.0
0.041586954,0.0140683185,-0.0015254203,101.0
0.13532645,0.008846043,-0.009673382,34.0
-0.01717909,0.017647149,-0.0059422427,30.0
0.07364728,-0.073672995,0.0007818193,20.0
0.44697738,-0.08308446,0.025258565,9.0
-0.009062487,0.023256067,0.00095448934,27.0
0.060814142,-0.094292775,0.0075312294,38.0
-0.012399136,0.017940056,-0.0019769974,38.0
-0.07804185,-0.09433639,0.00232945,27.0
-0.012433155,0.017283464,-0.0014365404,45.0
0.036003023,-0.08564781,0.0017676816,21.0
0.014895259,0.019265264,-0.004445711,14.0
-0.04236782,-0.115963615,0.009955155,44.0
-0.045242388,0.015631216,-0.0011113262,35.0
0.074005604,-0.05193486,-0.008196176,46.0
0.07861757,0.021980006,0.0065823505,40.0
0.08254147,-0.05523584,-0.00650967,41.0
-0.009396887,0.025430365,0.0017151814,15.0
-0.009037446,0.01945173,0.0010265007,7.0
-0.16353852,0.00079920626,-0.016093,36.0
-0.0017917263,0.022028573,0.0013556452,35.0
-0.010840891,0.024825629,0.002027352,17.0
0.035201155,0.024574937,0.0018068185,50.0
0.045624483,0.02596046,0.005591375,63.0
-0.019541327,0.02644718,0.0016370356,12.0
0.048922535,0.021546816,-0.000522508,51.0
-0.0059330193,0.019613987,-0.0021356829,32.0
-0.12268893,-0.08995924,-0.0014870205,27.0
-0.007572377,0.02928021,0.0016802723,15.0
0.0018145863,0.017264636,0.0009979103,17.0
-0.16935843,-0.08763713,0.010961641,30.0
0.08854347,0.018046562,-0.0026187543,26.0
0.07730982,0.024123741,0.0049675107,56.0
0.076395154,0.019742904,0.0004406891,33.0
0.013070932,-0.062403776,-0.0068925694,77.0
0.0054900283,0.017779347,0.0010696471,37.0
-0.10380013,-0.013205044,-0.007261903,13.0
0.03189689,0.025046334,0.004069387,20.0
0.014781722,0.019417841,-0.0024960695,22.0
0.3933325,-0.06250888,0.005283342,14.0
0.0075546545,0.017609352,0.00069592474,31.0
-0.11081433,-0.19286779,0.020164968,28.0
0.019219428,0.0264727,0.0037156844,27.0
-0.16377944,-0.11344856,0.0034080348,7.0
0.05137493,-0.060237423,-0.00656466,60.0
-0.06338229,-0.11035886,0.0060907127,28.0
0.0773139,0.022857396,0.0027731177,33.0
0.07037993,-0.08411376,0.0035616087,31.0
0.041594863,0.013667651,-0.0010165138,13.0
-0.00063834945,0.01837187,-0.00060339813,34.0
0.040065266,0.028137451,0.0031917624,91.0
-0.0049204826,0.01917791,3.4549423e-05,11.0
-0.08586661,0.020440474,0.004734,25.0
-0.032657355,0.024094678,-0.0022690136,39.0
0.0027149231,0.019819422,-0.0022792174,33.0
-0.04949065,-0.010411275,-0.006075335,30.0
0.038475882,-0.08777535,0.003849289,40.0
-0.04401447,0.018204397,-0.0015634162,30.0
-0.031226475,-0.06836209,-0.005796155,15.0
-0.032257825,0.014809665,-0.0024633906,8.0
0.034713186,-0.08853213,0.004002221,23.0
0.002433923,0.019822713,-0.0014245647,33.0
-0.022863973,-0.071341254,-0.004765797,41.0
-0.24231066,-0.0126565555,-0.018244227,20.0
0.059774514,-0.07756277,-0.0003930663,101.0
-0.008200249,0.019365543,-0.0008924671,11.0
-0.015923528,-0.0938467,0.005288462,32.0
0.0022609818,0.01993719,-0.0023393359,32.0
-0.052766982,0.026700774,0.0038553814,54.0
-0.25853142,0.008124677,-0.0035216021,38.0
0.016431088,0.022043996,0.0005759179,20.0
0.00016082938,0.023036739,-0.0009776441,13.0
0.0053574615,-0.009219839,-0.0007811959,19.0
0.23811413,-0.12200653,0.00663236,41.0
0.017948875,0.026984567,0.0017381909,23.0
-0.060234863,-0.09868055,0.0028659098,35.0
0.022001857,0.024633683,-0.0018466107,12.0
0.05106922,0.01827537,0.00019879307,21.0
0.03081892,-0.069285505,-0.0030722138,41.0
-0.25899372,-0.00054243597,-0.015976857,28.0
0.008026665,0.018504208,-0.00058453175,30.0
0.96440226,-0.18431847,0.050769918,35.0
0.00145134,0.017882284,0.0009967717,45.0
-0.022310363,0.026607312,-0.0014735644,31.0
-0.019152502,-0.010450958,-0.0021047206,10.0
-0.027902864,0.02219494,-0.0035084574,16.0
-0.028546575,-0.09768496,0.004087574,32.0
-0.0087303985,0.01791584,-0.0019225399,34.0
-0.0065553295,0.023290116,-0.0014925478,9.0
-0.068893395,0.011541163,-0.0028300514,54.0
-0.06203969,-0.0988614,0.002444846,37.0
0.10902551,-0.057021387,-0.005221358,21.0
-0.169244,-0.11351299,0.004660175,6.0
0.0054535456,-0.009317686,-0.00039588384,9.0
0.005952978,-0.05357844,-0.009841498,65.0
-0.06533905,0.016800532,0.0021908677,33.0
0.1268237,-0.05206591,-0.0066091274,27.0
-0.056446996,-0.08431952,-0.003135591,46.0
-0.006282029,0.026066303,0.002855975,36.0
0.24367616,-0.14856549,0.010913933,25.0
0.14339007,0.004330864,0.021260379,92.0
-0.07653595,0.020436177,-0.0004700813,42.0
-0.030677868,-0.099042974,0.0047627087,33.0
-0.0015350528,0.019859165,-0.002037283,31.0
-0.009723939,0.017753782,-0.0027188906,34.0
-0.010213045,0.02433153,0.0018221069,25.0
-0.0652981,-0.08925122,0.014716256,39.0
-0.04723687,0.016237298,-0.0030813,95.0
-0.0010289076,0.017790474,-0.0007219703,36.0
0.013509646,0.028709458,0.004222311,21.0
-0.09848768,0.014648797,-0.00097323937,44.0
-0.06147681,-0.072311684,-0.0076865205,21.0
0.0022531287,0.016342163,-0.004743463,21.0
0.118800074,-0.039888334,-0.008455453,34.0
-0.021364445,0.025542527,-0.00051728357,60.0
-0.003146931,0.020832704,-0.002400506,31.0
-0.044526458,-0.09351963,0.001771781,35.0
0.018171316,-0.065302305,-0.0047042416,23.0
0.010908818,0.019892382,-0.00078828895,26.0
0.038986426,-0.007995673,0.0013689104,5.0
-0.088893965,0.013443948,0.00672841,35.0
-0.022551134,0.024914091,0.0035794256,42.0
-0.039398227,-0.0979074,0.0030216137,63.0
0.059874263,-0.0008883177,-0.010931879,50.0
0.012809364,-0.060627446,-0.008323074,52.0
-0.10541751,0.009018935,-0.007546859,24.0
0.006809416,0.017601267,-0.00065574475,46.0
0.101879776,0.018808741,0.0027672306,88.0
0.0017326945,0.016625034,0.00035013192,31.0
0.020919243,-0.09412734,0.0051715365,24.0
-0.7186923,-0.15289389,-0.010003854,26.0
0.07706338,-0.062071353,-0.0055323555,39.0
0.0069121765,0.017229326,0.0013893276,30.0
0.059504062,0.014560551,-0.0067415033,38.0
-0.022153944,-0.058536004,-0.009188632,38.0
-0.15385573,-0.08832809,-0.004118901,25.0
0.22749178,-0.04228633,-0.006261281,10.0
0.20040312,0.020285536,0.00073823397,21.0
-0.0026144877,0.020551553,0.0016304819,14.0
-0.066275164,0.015776748,0.009065897,33.0
-0.032239657,-0.106246516,0.007666687,20.0
-0.057769116,0.020241776,0.004581116,34.0
0.041704092,0.027093306,8.6782544e-05,68.0
0.055366747,-0.007544926,-0.0030165063,22.0
0.0408769,-0.07779303,-0.0003527472,32.0
-0.00861726,0.020173606,-0.00046717495,38.0
-0.09280135,-0.012877251,-0.006682908,8.0
-0.19759177,-0.08988121,-0.006290829,3.0
0.08005364,-0.048577745,-0.008670212,23.0
0.09509229,-0.063923456,-0.001999981,43.0
-0.06592499,-0.041050658,-0.012639562,10.0
-0.10620302,-0.10092391,0.0016622093,61.0
-0.037159774,0.016560143,-0.00313751,33.0
0.04645423,-0.059823725,-0.007306509,36.0
-0.008627747,0.025966223,0.00046804643,33.0
-0.09717042,0.005551765,0.0103670955,8.0
-0.29048142,-0.10820224,0.017818913,19.0
-0.012807695,-0.090444155,0.0026153252,35.0
-0.014995647,-0.0715306,-0.0039454023,39.0
0.067255154,-0.0529436,-0.007925227,37.0
0.029628301,-0.07020837,-0.0026477824,22.0
0.051321287,-0.0076883333,0.00058876246,3.0
-0.0076437765,-0.1118353,0.009255433,20.0
-0.065722145,-0.084150776,-0.0026841238,34.0
0.14949633,0.017270876,-0.005807606,38.0
-0.009770064,0.019216267,-0.0022467477,23.0
0.044867203,-0.085423194,0.0031334332,29.0
-0.024834609,-0.09568377,0.0032102298,27.0
0.006883041,0.018389957,0.00052448054,35.0
-0.172265,-0.11410621,0.0043282663,16.0
0.069593355,-0.079495855,0.0028220625,57.0
0.11827875,-0.038933832,-0.008641958,27.0
-0.012027573,0.018908625,-0.0022486371,40.0
0.00097422174,0.018164614,-0.00021273197,38.0
0.057438735,0.01675274,-0.005308272,50.0
-0.020683482,0.02592831,0.00037630153,31.0
-0.011883472,-0.07093676,-0.004298324,41.0
0.050184842,-0.069353126,-0.00330363,33.0
-0.72561353,-0.14657295,0.0055558253,67.0
-0.008678904,0.01941102,-0.0020511379,36.0
0.0406488,0.015012256,-0.0011725562,100.0
0.02122997,-0.07691759,-0.0009331495,20.0
-0.09491178,-0.084831126,-0.0034446104,35.0
-0.08551154,0.018879177,0.0058778864,20.0
-0.13102283,0.017668411,-0.0005306888,65.0
0.059130702,0.025673954,0.0061276625,40.0
-0.01165397,0.018007403,0.00024335516,15.0
0.032969642,0.025362555,0.0031933638,94.0
-0.020219145,0.017020073,-0.006376785,22.0
-0.0003720549,0.018534185,-0.00064411806,16.0
0.009862092,-0.09559667,0.0044144676,17.0
0.237991,-0.099114835,0.0039148135,25.0
-0.06683896,-0.07943007,-0.005404152,43.0
0.008599307,0.016179757,0.002243291,35.0
-0.028434556,0.023331486,-0.0026236132,22.0
-0.06055064,0.015727127,0.0009499803,101.0
-0.0033886463,-0.08780943,0.0021783349,33.0
-0.020152938,-0.059368636,-0.008421132,43.0
0.04481031,-0.08270235,0.013940159,25.0
0.30780444,0.027579116,0.011818095,23.0
-0.03192034,0.019961538,0.0007886148,34.0
0.25887704,-0.04798002,-0.0045955935,10.0
-0.03485102,-0.08851976,0.00034866505,37.0
-0.007711093,-0.06842251,-0.0050443406,16.0
-0.016348347,0.03010991,0.0021675834,20.0
0.080501154,0.027451873,0.012605046,14.0
-0.064696275,-0.10565749,0.004499611,38.0
-0.10436179,-0.067488834,-0.008865017,61.0
-0.004721477,0.01942721,-0.0019673593,40.0
-0.031911865,0.016084904,-0.0040021823,10.0
-0.029646412,0.021436775,6.384048e-05,21.0
-0.002370335,0.020026859,0.0006936631,42.0
-0.055155355,0.02228421,-0.0022956699,101.0
0.039471176,0.015159469,-0.002282534,45.0
-0.03654015,0.020538934,0.00047556814,101.0
-0.02146491,-0.069902994,-0.004792834,29.0
-0.011765887,0.016495164,-0.0005093384,21.0
-0.051895622,0.028849155,0.0039853626,57.0
-0.05703947,-0.12012484,0.010208854,27.0
0.0004811455,0.0152256545,-0.007103378,46.0
0.049241193,0.018185565,-0.0051654116,45.0
-0.050498117,0.022790164,0.0035050588,77.0
-0.0070982296,-0.0106353015,-0.0045485357,12.0
0.05069124,-0.05501058,-0.0067814435,30.0
-0.075562716,0.034102,0.008830353,12.0
-0.08380826,0.009845207,0.0063152765,23.0
0.0147748515,0.020523565,-0.0021457563,33.0
0.026137188,-0.008618752,0.00020655307,10.0
-0.04216572,-0.05902695,-0.009743434,39.0
-0.18010588,-0.07011173,-0.011550082,14.0
0.031191679,0.024962442,0.0019888596,42.0
0.005889335,0.015495636,0.0015757452,32.0
-0.26768768,0.01998659,-0.0015928987,25.0
0.08529818,-0.0067430725,-0.0016578445,4.0
0.039339278,0.025352435,-0.0008168991,35.0
-0.07240485,-0.08308701,-0.0036174594,49.0
-0.06966775,-0.1104167,0.008008147,27.0
-0.047620874,-0.06237572,-0.0094271535,26.0
-0.0070100524,-0.01084419,-0.004593422,24.0
0.06726437,-0.08643601,0.003346256,54.0
-0.206581,-0.06956232,-0.013446673,16.0
0.06282912,-0.018289227,-0.009606886,7.0
0.031759586,0.007883238,-0.0116406595,17.0
-0.029748812,-0.10555185,0.0073608127,21.0
0.08279652,0.01732726,0.0073708952,31.0
-0.02151631,0.024388298,-0.0016930768,16.0
0.12561592,0.014023488,-0.0080407765,41.0
0.02864584,-0.061881784,-0.00631384,54.0
0.070611715,-0.07646761,0.00058131065,12.0
-0.030656787,-0.10382822,0.0058063227,23.0
0.03806394,0.01822085,-0.0039891093,28.0
0.023816667,0.02320117,-0.0025642451,32.0
-0.025768587,0.023161454,0.0016581933,17.0
-0.010866778,0.017533151,-0.0016306757,30.0
-0.005663425,0.019131664,-0.00034826316,22.0
0.047346793,-0.0073381322,-0.0055859718,33.0
0.07900012,-0.054702275,-0.0072250557,27.0
0.040060636,0.017477088,-0.001938846,19.0
0.071556866,-0.006902748,0.001091647,16.0
0.04023888,0.021566857,-0.0036973134,31.0
-0.28357324,-0.20883912,0.017532375,19.0
0.25616458,-0.12328369,0.017437533,21.0
0.042091697,-0.057342842,-0.007828054,33.0
-0.009554315,0.02562232,-0.0010553024,48.0
-0.7284353,-0.15922418,-0.0044246456,31.0
-0.012253308,-0.050571863,-0.01081577,38.0
0.045644663,-0.08268517,0.0017969802,12.0
-0.08381526,0.019304058,0.0042818193,18.0
-0.03863549,0.01812286,-0.0057319566,20.0
0.0020448484,-0.010648771,-0.005056322,54.0
0.09788052,-0.048184402,-0.0077819033,28.0
-0.012756182,0.0175961,-0.0018020998,23.0
0.00034902946,0.017853005,-0.0012736912,23.0
0.030807287,0.027371226,0.0018136726,101.0
-0.11632531,-0.08377307,-0.0049808696,60.0
-0.11825425,-0.1353665,0.018035898,41.0
-0.012655279,0.018741049,-0.0024446673,14.0
0.051752947,-0.0063086245,-0.0065400926,24.0
-0.078791864,-0.012268041,-0.0055341288,15.0
0.024070984,0.019471439,-0.0037192127,34.0
0.05368866,-0.08035076,0.020100513,15.0
0.022427972,0.021673575,-0.0028274485,29.0
-0.010286738,0.01663616,-0.004065567,22.0
0.045944214,-0.0566959,-0.008030715,27.0
0.06515144,-0.09914587,0.009795441,20.0
-0.008150433,-0.06433671,-0.0075608375,45.0
-0.044254392,0.01890349,-0.0041763224,10.0
-0.034008425,0.023364604,-0.002147968,14.0
0.020787325,-0.06281828,-0.007024641,33.0
-0.045231972,-0.06498342,-0.008405533,42.0
0.12440691,-0.08125464,0.004539838,72.0
-0.13849705,-0.087825105,-0.0038075228,34.0
-0.034451816,-0.010803148,-0.001532242,9.0
0.26994166,-0.06845615,0.0031595652,14.0
0.025611743,0.020836376,-0.0026738858,11.0
0.0134141045,-0.08318912,0.0019269407,36.0
-0.014504957,-0.069674276,-0.0049391445,47.0
0.11416554,0.003906951,-0.009692703,46.0
0.08607123,0.018028256,0.009988264,25.0
-0.09135449,0.012335378,0.0029936058,14.0
0.03231035,0.024729947,-0.00055396324,29.0
0.0054740254,-0.009230316,-0.0010352138,5.0
0.02380169,-0.0058022263,-0.0050921794,22.0
0.025015024,-0.06880293,-0.0032475672,48.0
-0.052721668,-0.11058293,0.007986666,11.0
0.036703072,0.02311316,-0.0023414923,40.0
-0.062448055,-0.108688265,0.007205707,39.0
-0.1204312,-0.089016855,-0.0023263893,61.0
-0.0093996385,0.017964574,-0.0007824387,49.0
0.029476874,0.015778875,-0.00045520405,6.0
0.0012304658,0.01828425,0.00010234958,43.0
-0.0018098417,0.022060677,0.001528417,31.0
-0.04591164,0.002743737,-0.013224947,34.0
0.041529045,0.019294763,-0.0033547392,51.0
0.14124906,0.015444341,0.024288053,45.0
0.010047495,-0.06286913,-0.0055253287,26.0
-0.1660479,-0.14644244,0.018708007,30.0
-0.06395035,-0.1046853,0.004219528,41.0
-0.18094254,-0.11297764,0.00364893,11.0
-0.026539117,-0.0968778,0.0036481363,35.0
0.09069174,-0.050291948,-0.0077974363,32.0
-0.09930146,-0.06950581,-0.008645854,37.0
0.025229463,0.026735436,0.0004876521,17.0
0.25803027,-0.10867797,0.014477368,22.0
0.0067550563,0.019507438,0.0027471522,9.0
-0.5604591,-0.076873,-0.0077020037,22.0
-0.021291675,-0.0744982,-0.0031390798,41.0
-0.001825133,0.018748913,-0.0002564701,41.0
-0.2577598,0.00085476704,-0.014907454,29.0
0.020267546,0.027570743,5.9711692e-05,22.0
-0.03909318,-0.10573931,0.006914884,27.0
0.0053845188,-0.065915786,-0.005739549,22.0
-0.019502455,0.025777517,0.00204497,28.0
-0.009216446,0.019648219,-0.0029150075,53.0
-0.23674265,-0.09149382,-0.0078431135,5.0
0.046379186,-0.06018113,-0.0061531807,15.0
0.006387188,0.017387958,-0.00032333157,35.0
-0.011174066,-0.07039124,-0.003984791,25.0
-0.13151689,-0.08138512,-0.00596857,48.0
0.033670727,-0.061348237,-0.0063441256,35.0
0.011243337,0.01637752,-0.002316072,15.0
0.003930329,0.01997768,-0.0012952538,31.0
-0.03743975,-0.01099072,-0.0022566742,17.0
0.0040686233,0.014339989,-0.00037471156,33.0
-0.0016365969,0.019090077,0.00073271344,51.0
0.021771092,-0.008668171,0.00044584813,15.0
0.010279851,0.014957275,-0.006456227,53.0
-0.06616777,-0.04053178,-0.012628805,21.0
0.034524422,0.017895762,-0.0017998435,100.0
0.00499677,-0.089654535,0.0036065248,41.0
-0.011762046,-0.0098835295,0.00070570025,3.0
0.0038097664,0.019617828,-0.001232795,28.0
-0.053666886,0.027203215,0.0011447681,43.0
0.0136416545,0.023002591,-0.0010320616,29.0
0.012016551,-0.08127776,-0.0008030697,16.0
0.39220163,0.027081497,0.020328255,16.0
0.035996348,-0.008615384,-0.0060239616,9.0
-0.0103154695,0.022846233,0.0010549944,23.0
0.014534045,-0.10263512,0.008358456,10.0
-0.00063823716,0.018650016,-0.0045024916,29.0
-0.004092956,-0.06597435,-0.0061203917,31.0
0.03712937,-0.088327274,0.003295667,36.0
0.039004277,0.025591794,-0.0020694213,53.0
-0.06660647,-0.094947435,0.0006477569,37.0
0.004700714,0.017089132,-0.0036839943,31.0
-0.045877755,0.013842575,-0.0015729358,25.0
-0.022039812,-0.106146306,0.0076948367,79.0
0.010923279,-0.06999436,-0.0036878672,36.0
0.024067992,-0.018621996,-0.010825215,18.0
0.254451,-0.09462949,0.010903781,44.0
0.017309561,-0.103106186,0.008430217,28.0
0.062135793,-0.0061472175,-0.0049360045,12.0
-0.26154336,0.0045652566,-0.009088963,33.0
0.024410322,0.015791746,-0.005307594,35.0
0.36598527,0.007410684,-0.006389499,20.0
-0.003300662,0.017739652,-0.006418821,25.0
-0.05483336,-0.006907619,-0.013334706,33.0
-0.044412065,0.025004493,0.001949069,100.0
0.008776728,0.018318444,3.5445293e-05,14.0
0.06596071,-0.071430884,-0.00095033186,29.0
-0.048929434,-0.06819292,-0.006959388,40.0
-0.010246156,0.015978426,-0.0007325141,30.0
0.0428037,-0.06982194,-0.0026881972,7.0
-0.11081278,-0.10958186,0.003863253,47.0
0.09262112,-0.060079936,-0.004472782,23.0
-0.011311979,0.016545497,-0.002336751,26.0
-0.023021359,0.021370314,-0.0023011845,12.0
0.035594452,0.019053595,-0.00070470705,30.0
0.07612779,0.015682185,-0.006144499,26.0
-0.018140666,-0.06653919,-0.0043874243,37.0
0.10343343,0.008794636,-0.010214969,44.0
0.04398079,0.010607577,-0.010915925,45.0
0.027050287,0.02842546,0.00036984164,24.0
-0.01443399,0.0321021,0.003997825,19.0
0.07714878,0.025007624,0.00622612,28.0
0.0012325034,0.020036472,-0.00077469175,67.0
-0.019391842,0.01937831,-0.002432218,20.0
-0.008249529,0.02613235,0.00062666397,23.0
-0.0004886572,0.017604282,-0.00013832013,22.0
-0.01012315,0.023767872,0.0031628502,7.0
-0.076756105,0.009710162,-0.00929404,27.0
-0.09834143,-0.08679119,-0.0022894212,70.0
-0.0048305653,0.0185714,-0.001925493,33.0
-0.011541963,0.018075455,0.00044923465,25.0
-0.0035088405,0.017656237,-0.0019110983,47.0
0.0036413264,0.015924407,-0.0012598098,32.0
-0.09643583,0.0043453937,0.011818644,23.0
0.02418631,-0.080108926,-0.0006572398,20.0
-0.07546475,-0.001001061,-0.013778097,28.0
-0.8162202,-0.23096704,-0.011549055,24.0
-0.06320193,0.053315293,0.01012329,5.0
-0.06734026,-0.06719937,-0.008992827,17.0
0.04910778,0.019910654,-0.00021270558,64.0
-0.02636525,0.023416394,-0.0025833284,24.0
0.10848089,-0.052418355,-0.006736017,35.0
-0.005232449,0.018235706,0.0002516723,18.0
-0.06150234,-0.06289189,-0.009338696,20.0
0.1461771,-0.07243578,0.0015376407,76.0
0.0019997577,0.01612384,0.0017306075,41.0
0.016174175,-0.08094383,-0.0003313333,16.0
0.27134448,0.016073309,-0.0073553445,13.0
-0.104824364,0.011480135,0.005655695,36.0
-0.045478117,0.017311856,-0.0032833063,53.0
0.01386868,0.021193564,-0.0005880444,26.0
-0.004248342,0.019290458,0.0002620353,21.0
-0.03725604,0.016931461,-0.0060079517,22.0
-0.06477926,-0.08129297,-0.0044112294,54.0
-0.060089536,0.014514987,0.0048651756,35.0
-0.09524309,0.0205053,0.0024150861,26.0
-0.0551331,-0.039210025,-0.012350979,8.0
-0.03335332,0.023878632,-0.0020564485,36.0
-0.11551551,-0.06693506,-0.010038424,53.0
0.032018084,-0.0668269,-0.0032871354,37.0
0.021121882,0.020720214,-0.0031411762,38.0
-0.035514977,0.024181286,0.0014778707,29.0
-0.03588517,0.026408523,0.0019608864,101.0
0.0070299325,0.018002985,0.0009993534,24.0
-0.00018656756,0.01875295,-0.0008319232,21.0
-0.032743353,0.020112347,-0.0033348822,14.0
0.053326905,-0.052440807,-0.006925056,38.0
-0.067129835,-0.08996324,0.011263243,30.0
-0.0108636785,0.017818535,-0.00024405448,34.0
0.0632859,-0.0672749,-0.0021444194,55.0
0.10313953,0.017741146,-0.0040387264,35.0
0.0030274827,-0.073772214,-0.0027073876,58.0
-0.2605216,0.0022735377,-0.016071688,43.0
0.0433402,0.026976898,0.010618454,71.0
-0.28793904,-0.09852743,-0.0006372673,26.0
-0.03385655,-0.095980436,0.002522952,42.0
-0.09203019,0.016575428,0.0039355797,19.0
0.078720324,-0.06898727,-0.0018270181,37.0
0.0019083713,-0.09110469,0.0038351482,16.0
0.03369411,-0.07038808,-0.0018117984,55.0
0.09507496,-0.075978875,0.0018481064,33.0
-0.02363849,0.025679667,0.0007311165,30.0
-0.007293637,0.025352413,0.0011610253,17.0
0.0409916,0.028841455,0.008567387,100.0
0.0011126954,0.019239219,-0.0007437041,40.0
0.022397453,0.024779053,0.0037937767,22.0
0.008624458,0.01597725,0.0006943291,39.0
-0.064921,0.017334823,0.00373325,57.0
-0.42604887,-0.021731809,-0.020565793,7.0
0.04051695,0.026131412,-0.00037867107,18.0
-0.03580323,-0.05831128,-0.009190742,35.0
-0.0007902242,0.017743768,-0.0004806152,15.0
-0.036653962,0.023821557,0.0017557846,27.0
-0.09399177,-0.10093502,0.0026241345,69.0
-0.010788483,0.016856514,-0.0014661694,23.0
0.014719403,0.020605398,-0.0020018434,19.0
-0.0015026402,0.023427019,-0.0021281436,38.0
0.05384911,0.023817679,0.00055497274,35.0
0.031232728,-0.08834548,0.0035833868,27.0
0.078170784,-0.09286368,0.008381691,32.0
0.20087676,0.022177,0.0030688804,24.0
0.024633707,0.020538604,-0.002969645,45.0
-0.04053176,-0.10564394,0.0058508855,30.0
0.08112182,0.01750952,-0.0033622668,41.0
0.04987401,-0.06297048,-0.0051101586,14.0
0.028966714,-0.066938125,-0.0049212025,42.0
-0.10321202,-0.20134725,0.0205116,13.0
0.029142093,0.027761338,-0.0012437569,96.0
-0.13021582,-0.09094121,-0.0018574242,18.0
0.0057096714,0.016936604,0.0016202913,37.0
-0.0048066606,0.019732682,0.0010110777,9.0
0.053012118,0.0327921,0.0010662755,16.0
-0.012417502,0.017740618,-0.0021728654,31.0
-0.0090742465,0.024399912,0.0038580864,36.0
-0.010193426,0.026362069,-0.0009820668,35.0
-0.09644647,0.008488861,-0.010090697,35.0
-0.10216394,-0.06677784,-0.009648604,58.0
-0.023288326,0.024669806,0.0004500493,22.0
-0.006784807,0.024333239,-0.0016070215,3.0
0.13003533,0.012612606,-0.009066946,30.0
-0.1456758,-0.0723141,-0.008466545,7.0
0.013790531,-0.07845017,-0.0013903258,32.0
-0.089316934,0.011394233,-0.002955479,27.0
0.061240215,-0.075950064,0.0007322332,14.0
-0.02227851,0.025864612,-0.0023691203,41.0
0.0020775606,0.020704774,-0.0016047986,10.0
-0.0076305564,-0.10619185,0.00796781,44.0
-0.002368603,0.01861874,-0.0003636534,27.0
0.017432608,0.016041338,-0.004924106,21.0
-0.011397739,-0.07037177,-0.004810006,59.0
0.050512463,0.025184585,0.005116815,90.0
0.32426912,-0.07946812,0.012125617,23.0
-0.039719395,-0.011030096,-0.0038966814,5.0
-0.22055407,-0.012639825,-0.018317966,18.0
-0.046515226,-0.068239935,-0.0074867937,23.0
0.101924405,-0.08023541,0.0039631557,66.0
-0.071353994,-0.09424428,0.0011141532,92.0
0.0060185664,0.016261576,0.0015719244,17.0
-0.0025386093,0.021577649,-0.00079667533,22.0
0.021689145,0.026273644,0.002024088,44.0
-0.1293819,-0.07795579,-0.0072819707,54.0
-0.08269727,0.016960273,0.003390635,46.0
0.055991918,-0.04960719,-0.00852306,30.0
0.00029372302,0.016497362,0.0014377509,34.0
-0.15121804,-0.07067485,-0.01094045,10.0
0.022757078,0.022215458,-0.0021457947,23.0
-0.004590688,0.018846052,-0.0009351018,21.0
0.005301964,-0.0094286995,0.0004344671,14.0
-0.08862776,0.034021012,0.005822988,33.0
0.0065606055,0.018945897,-0.004837561,15.0
-0.010598844,0.028423486,-0.0016376007,13.0
-0.035589967,0.025068767,0.0033420115,100.0
-0.0075951945,-0.07130558,-0.0033189773,50.0
-0.009733555,0.017979326,-0.0009856189,32.0
0.07020076,-0.0073164646,-0.0035384328,19.0
0.07369422,-0.024115458,-0.009726791,16.0
0.035846155,0.018193658,-0.0013967517,100.0
-0.12308105,0.006665831,0.0051876814,27.0
0.00025556263,0.015251344,-0.0071128113,36.0
0.07635265,-0.0797033,0.0040086564,31.0
0.04021962,0.018609636,-0.001795438,30.0
-0.004277733,-0.083577596,0.0017529968,37.0
-0.00062212994,0.020479577,0.0027265414,20.0
0.059684128,-0.08713384,0.0026180951,43.0
-0.052488502,-0.084326304,-0.0030694043,44.0
-0.026943935,0.025883477,0.0029404715,23.0
0.057121478,-0.038138516,-0.010083502,22.0
0.08208837,0.023012176,0.011344885,34.0
-0.03319255,0.018932695,-0.0003735005,20.0
0.052057944,0.019442959,0.0010572969,12.0
0.033957265,0.027273083,0.004370245,26.0
-0.025195118,0.02243226,0.0010306659,41.0
0.08555952,-0.0037356091,-0.0062740305,10.0
0.01937988,-0.06492573,-0.0044409996,31.0
0.027914336,-0.06128076,-0.007410526,32.0
-0.069876514,-0.11010777,0.0062411665,37.0
-0.08657227,-0.07882997,-0.00586982,63.0
0.028047446,0.026476827,-0.0013401686,94.0
0.011646559,0.020196848,-0.0012585822,18.0
-0.04426081,0.018496547,-0.0020357335,28.0
0.069034554,-0.05904448,-0.0064796265,17.0
0.060264092,-0.007004772,-0.006794518,14.0
0.119489394,-0.036896754,-0.008679048,26.0
